game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Madden NFL 25 (2024),8/1/2024,2/1/2025,,70,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon, Electronic Arts Sports",Xbox / PC
Far Cry: New Dawn,2/1/2019,2/1/2025,,71,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",Xbox / PC
Citizen Sleeper 2: Starward Vector,1/1/2025,1/1/2025,,85,Fellow Traveller,Jump Over The Age,Xbox / PC
Sniper Elite: Resistance,1/1/2025,1/1/2025,,75,Rebellion,Rebellion,Xbox / PC
Shady Part of Me,12/1/2020,1/1/2025,,78,Douze Dixièmes,Douze Dixièmes,Xbox / PC
Eternal Strands,1/1/2025,1/1/2025,,68,Yellow Brick Games,Yellow Brick Games,Xbox / PC
Orcs Must Die! Deathtrap,1/1/2025,1/1/2025,,70,Robot Entertainment,Robot Entertainment,Xbox / PC
Ninja Gaiden II: Black,1/1/2025,1/1/2025,,80,Koei Tecmo Games,KOEI TECMO GAMES CO,Xbox / PC
Lonely Mountain: Snow Riders,5/1/2020,1/1/2025,,84,Megagon Industries,Megagon Industries,Xbox / PC
Diablo,12/1/1996,1/1/2025,,94,"Electronic Arts, Ubisoft Entertainment, Blizzard Entertainment",Blizzard North,PC
EA Sports UFC 5,10/1/2023,1/1/2025,,78,"Electronic Arts, EA Swiss",Electronic Arts,Xbox
Road 96,8/1/2021,1/1/2025,,79,"Digixart, Digixart Entertainment",Digixart,Xbox / PC
Carrion,7/1/2020,1/1/2025,,76,Devolver Digital,Phobia Game Studio,Xbox / PC
For The King II,11/1/2023,12/1/2024,,76,Curve Games,IronOak Games,Xbox / PC
Hunt: Showdown 1896,8/1/2024,12/1/2024,,80,Crytek,Crytek,Xbox / PC
Wildfrost,4/1/2023,12/1/2024,,80,Chucklefish,"Deadpan Games, Gaziter",Xbox / PC
Indiana Jones and the Great Circle,12/1/2024,12/1/2024,,86,Bethesda Softworks,Machine Games,Xbox / PC
EA Sports WRC,11/1/2023,12/1/2024,,80,,Codemasters,Xbox / PC
Overthrown (Game Preview),12/1/2024,12/1/2024,,,Spiderweb Software,Spiderweb Software,Xbox / PC
Crash Team Racing: Nitro-Fueled,6/1/2019,12/1/2024,,83,"Activision Blizzard, Activison, Activision Value Publishing","Activision, Beenox",Xbox
Aliens: Dark Descent,6/1/2023,11/1/2024,,75,Focus Entertainment,Tindalos Interactive,Xbox / PC
Nine Sols,5/1/2024,11/1/2024,,83,RedCandleGames,RedCandleGames,Xbox / PC
S.T.A.L.K.E.R. 2: Heart of Chornobyl,11/1/2024,11/1/2024,,73,"SEGA, GSC Game World, 4Divinity",GSC Game World,Xbox / PC
Microsoft Flight Simulator 2024,11/1/2024,11/1/2024,,78,"Microsoft Studios, Xbox Game Studios","Asobo Studio, Microsoft Game Studios",Xbox / PC
Spyro Reignited Trilogy,11/1/2018,11/1/2024,,82,"Activision Blizzard, Activision Value Publishing","Activision, Toys for Bob, Iron Galaxy",Xbox / PC
Goat Simulator: Remastered,11/1/2024,11/1/2024,,65,Coffee Stain Studios,"Coffee Stain Studios, Deep Silver Fishlabs, Coffee Stain North",Xbox / PC
Metal Slug: Tactics,11/1/2024,11/1/2024,,79,"SNK, D4 Enterprise, Nazca","DotEmu, SNK, Nazca",Xbox / PC
Starcraft: Remastered,8/1/2017,11/1/2024,,85,Blizzard Entertainment,,PC
Starcraft II: Campaign Collection,11/1/2024,11/1/2024,,85,Blizzard Entertainment,,PC
Call of Duty: Black Ops 6,10/1/2024,10/1/2024,,83,"Activision Blizzard, Activison, Activision Value Publishing","Raven Software, Treyarch, Infinity Ward, Beenox, Sledgehammer Games, High Moon Studios, Activision Shanghai, Demonware",Xbox / PC
Ashen,12/1/2018,10/1/2024,,78,Annapurna Interactive,"A44, Aurora44",Xbox / PC
Call of Duty: Warzone,11/1/2022,10/1/2024,,79,Activison,"Raven Software, Infinity Ward, Beenox, Sledgehammer Games, High Moon Studios",Xbox / PC
Donut County,8/1/2018,10/1/2024,,82,Annapurna Interactive,"Annapurna Interactive, Ben Esposito",Xbox / PC
Mechwarrior 5: Clans,10/1/2024,10/1/2024,,79,Piranha Games,Piranha Games,Xbox / PC
South Park: The Fractured but Whole,7/1/2018,10/1/2024,,75,Ubisoft Entertainment,Ubisoft San Francisco,Xbox / PC
Inscryption,10/1/2021,10/1/2024,,85,Devolver Digital,Daniel Mullins Games,Xbox / PC
Mad Streets,8/1/2021,10/1/2024,,55,Craftshop Arts,Craftshop Arts,Xbox / PC
SIFU,2/1/2022,10/1/2024,,81,"Microids, Kepler Interactive, Sloclap",Sloclap,Xbox / PC
Legend of Mana (2021),6/1/2021,9/1/2024,,72,"Electronic Arts, Square","Sony Interactive Entertainment, Square",Xbox / PC
Trials of Mana (2020),4/1/2020,9/1/2024,,76,Square Enix,Square Enix,Xbox / PC
Ara: History Untold,9/1/2024,9/1/2024,,76,Xbox Game Studios,Oxide Games,PC
Frostpunk 2,9/1/2024,9/1/2024,,86,11 bit studios,11 Bit Studios,Xbox / PC
Overwatch 2,8/1/2023,9/1/2024,,79,"Activision Blizzard, Blizzard Entertainment",Activision Blizzard,Xbox / PC
Train Sim World 5,9/1/2023,9/1/2024,,77,Dovetail Games - TSW,Dovetail Games,Xbox / PC
Riders Republic,10/1/2021,9/1/2024,,77,Ubisoft Entertainment,"Ubisoft, Ubisoft Annecy, Ubisoft Pune, Ubisoft Kyiv, Ubisoft Belgrade, Ubisoft Odesa",Xbox / PC
Expeditions: A MudRunner Game,3/1/2024,9/1/2024,,77,Focus Entertainment,Saber Interactive,Xbox / PC
Age of Mythology: Retold,9/1/2024,9/1/2024,,84,Xbox Game Studios,"Forgotten Empires, World's Edge, Tantalus Media, Virtuos Games, CaptureAge",Xbox / PC
Star Trucker,9/1/2024,9/1/2024,,74,Raw Fury,Monster and Monster,Xbox / PC
DOOM + DOOM II: Enhanced,8/1/2024,8/1/2024,,82,,AdamGCurtis,Xbox / PC
Atlas Fallen: Reign of Sand,8/1/2023,8/1/2024,,64,Focus Entertainment,"Deck 13, Deck13",Xbox / PC
Crash Bandicoot N. Sane Trilogy,6/1/2017,8/1/2024,,80,Activison,"Activision, Vicarious Visions, Toys for Bob, Iron Galaxy",Xbox / PC
Creatures of Ava,8/1/2024,8/1/2024,,75,11 bit studios,Inverge Studios,Xbox / PC
Call of Duty: Modern Warfare III,10/1/2023,7/1/2024,,56,"Aspyr, Activision Blizzard, Activison, ak tronic Software & Services","Aspyr Media, Raven Software, Treyarch, Infinity Ward, Sledgehammer Games, Neversoft Entertainment",Xbox / PC
Dungeons Of Hinterberg,7/1/2024,7/1/2024,,82,Curve Games,Microbird Games,Xbox / PC
Flintlock: The Siege of Dawn,7/1/2024,7/1/2024,,71,Kepler Interactive,"A44, A44 Games",Xbox / PC
Neon White,6/1/2022,7/1/2024,,89,Annapurna Interactive,"Ben Esposito, Angel Matrix",Xbox / PC
Cricket 24,10/1/2023,7/1/2024,,57,Nacon,Big Ant Studios,Xbox / PC
Nickelodeon All-Star Brawl 2,11/1/2023,7/1/2024,,77,GameMill Entertainment,Fair Play Labs,Xbox / PC
EA Sports FC 24,9/1/2023,6/1/2024,,75,"Electronic Arts, EA SPORTS","EA Canada & EA Romania, EA Group",Xbox / PC
Still Wakes the Deep,6/1/2024,6/1/2024,,74,Secret Mode,The Chinese Room,Xbox / PC
Octopath Traveler,7/1/2018,6/1/2024,,83,"Square Enix, Nintendo","Square Enix, Acquire",Xbox / PC
Octopath Traveler II,2/1/2023,6/1/2024,,85,Square Enix,Square Enix,Xbox / PC
Lords of the Fallen,10/1/2023,5/1/2024,,75,"CI Games, City Interactive","City Interactive, HEXWORKS, Hexaworks",Xbox / PC
Moving Out 2,8/1/2023,5/1/2024,,80,Team17 Digital,"SMG Studio, Devm Games",Xbox / PC
Galacticare,5/1/2024,5/1/2024,,80,CULT Games,Brightrock Games,Xbox / PC
Senua's Saga: Hellblade II,5/1/2024,5/1/2024,,80,Microsoft Game Studios,Ninja Theory,Xbox / PC
Immortals of Aveum,8/1/2023,5/1/2024,,69,"Electronic Arts, EA Originals",Ascendant Studios,Xbox / PC
"Little Kitty, Big City",5/1/2024,5/1/2024,,79,Double Dagger Studio,Double Dagger Studio,Xbox / PC
Kona II: Brume,10/1/2023,5/1/2024,,79,Ravenscourt,Parabole,Xbox / PC
Tomb Raider: Definitive Edition,3/1/2013,5/1/2024,,86,"Square Enix, Feral Interactive","Feral Interactive, Square Enix, NVIDIA Lightspeed Studios, Crystal Dynamics",Xbox / PC
Have A Nice Death,3/1/2023,4/1/2024,,81,"Gearbox Publishing, Perfect World Entertainment",Magic Design Studios,Xbox / PC
The Rewinder,9/1/2021,4/1/2024,,78,Gamera Game,MistyMountainStudio,Xbox / PC
Manor Lords (Game Preview),4/1/2024,4/1/2024,,,Tall Tail Studios,Klace,PC
Another Crab's Treasure,4/1/2024,4/1/2024,,79,Aggro Crab,Aggro Crab,Xbox / PC
Star Wars Jedi: Survivor,4/1/2023,4/1/2024,,85,Electronic Arts,"Respawn Entertainment, Respawn",Xbox / PC
Eiyuden Chronicle: Hundred Heroes,4/1/2024,4/1/2024,,79,505 Games,"Rabbit & Bear Studios, Rabbit and Bear Studios",Xbox / PC
NHL 24,10/1/2023,4/1/2024,,71,Electronic Arts,Electronic Arts,Xbox
Populous: The Beginning,11/1/1998,4/1/2024,,88,Electronic Arts,"Sony Interactive Entertainment, Bullfrog Productions",PC
Sid Meier's Alpha Centauri,2/1/1999,4/1/2024,,92,Electronic Arts,Firaxis,PC
SimCity 3000: Unlimited,5/1/2000,4/1/2024,,77,Electronic Arts,Maxis,PC
Shadow of the Tomb Raider: Definitive Edition,9/1/2018,4/1/2024,,82,Square Enix,Eidos Montreal,Xbox / PC
EA Sports PGA Tour,4/1/2023,4/1/2024,,76,Electronic Arts,Electronic Arts Tiburon,Xbox / PC
Superhot: Mind Control Delete,7/1/2020,4/1/2024,,82,SUPERHOT Team,SUPERHOT Team,Xbox / PC
Ark: Survival Ascended,11/1/2023,4/1/2024,,67,"Studio Wildcard, Snail Games USA","Instinct Games, Studio Wildcard, Grove Street Games",Xbox / PC
Diablo IV,6/1/2023,3/1/2024,,86,"Activision Blizzard, Blizzard Entertainment",Activision Blizzard,Xbox / PC
Terra Invicta (Game Preview),11/1/2023,3/1/2024,,,Hooded Horse,Pavonis Interactive,PC
Lightyear Frontier (Game Preview),3/1/2024,3/1/2024,,,"Amplifier Game Invest, Amplifier Studios, FRAME BREAK","FRAME BREAK, Amplifier Studios",Xbox / PC
Minecraft: Preview,11/1/2011,3/1/2024,,88,Microsoft Studios,"Double Eleven, Mojang",Xbox / PC
Control: Ultimate Edition,2/1/2021,3/1/2024,,85,505 Games,Remedy Entertainment,Xbox / PC
Bluey: The Videogame,11/1/2023,2/1/2024,,56,Outright Games,Artax Games.,Xbox / PC
Dead Island 2,4/1/2023,2/1/2024,,73,Deep Silver,Dambuster Studios,Xbox / PC
PlateUp!,8/1/2022,2/1/2024,,73,Yogscast Games,It's happening,Xbox / PC
Resident Evil 3,4/1/2020,2/1/2024,,79,Capcom,"Capcom, GOG",Xbox / PC
Madden NFL 24,8/1/2023,2/1/2024,,65,"Electronic Arts, EA SPORTS™",Electronic Arts Tiburon,Xbox / PC
Brotato,2/1/2022,1/1/2024,,76,Blobfish,Blobfish,Xbox / PC
Go Mecha Ball,1/1/2024,1/1/2024,,68,Super Rare Originals,Whale Peak Games,Xbox / PC
Palworld (Game Preview),1/1/2024,1/1/2024,,,Pocketpair,Pocketpair,Xbox / PC
F1 23,6/1/2023,1/1/2024,,82,Electronic Arts,Codemasters,Xbox / PC
Resident Evil 2 (2019),1/1/2019,1/1/2024,,91,Capcom,Capcom,Xbox / PC
Super Mega Baseball 4,6/1/2023,1/1/2024,,79,Electronic Arts,Metalhead Software,Xbox / PC
We Happy Few,8/1/2018,1/1/2024,,64,"Microsoft Studios, Gearbox Publishing, Compulsion Games","Compulsion Games, Gearbox Publishing",Xbox / PC
Assassin's Creed Valhalla,11/1/2020,1/1/2024,,80,Ubisoft Entertainment,Ubisoft Montreal,Xbox / PC
Hell Let Loose,6/1/2019,1/1/2024,,79,Team17 Digital,Black Matter,Xbox / PC
Far Cry 6,10/1/2021,12/1/2023,,73,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Toronto, Ubisoft Shanghai, Ubisoft Kyiv, Ubisoft Berlin",Xbox / PC
Against the Storm,10/1/2021,12/1/2023,,90,"Hooded Horse, Eremite Games",Eremite Games,Xbox / PC
Goat Simulator 3,11/1/2022,12/1/2023,,68,"Coffee Stain Studios, Coffee Stain","Coffee Stain Studios, Coffee Stain Publishing, Coffee Stain North",Xbox / PC
Clone Drone in the Danger Zone,11/1/2016,12/1/2023,,82,Doborog Games,Doborog Games,Xbox / PC
World War Z: Aftermath,4/1/2019,12/1/2023,,73,Saber Interactive,Saber Interactive,Xbox / PC
SteamWorld Build,12/1/2023,12/1/2023,,74,Thunderful Publishing,"The Station, Thunderful Development",Xbox / PC
Spirittea,11/1/2023,11/1/2023,,76,No More Robots,"Cheesemaster Games, GameMaker Studios",Xbox / PC
Wild Hearts,2/1/2023,11/1/2023,,79,"Electronic Arts, EA Originals","Omega Force, KOEI TECMO GAMES CO",Xbox / PC
Football Manager 2024,11/1/2023,11/1/2023,,84,SEGA,Sports Interactive,Xbox / PC
Thirsty Suitors,11/1/2023,11/1/2023,,80,Annapurna Interactive,Outerloop Games,Xbox / PC
Jusant,10/1/2023,10/1/2023,,83,"DONTNOD Entertainment, DON'T NOD","DONTNOD Entertainment, DON'T NOD",Xbox / PC
Wartales,12/1/2021,10/1/2023,,80,Shiro Unlimited,Shiro Games,Xbox / PC
Dead Space (2023),1/1/2023,10/1/2023,,88,Electronic Arts,"Electronic Arts, Visceral Games, Electronic Arts Redwood Shores",Xbox / PC
Cities: Skylines II,10/1/2023,10/1/2023,,75,Paradox Interactive,Colossal Order,PC
Forza Motorsport (2023),10/1/2023,10/1/2023,,85,Xbox Game Studios,Turn 10 Studios,Xbox / PC
Spiritfarer,8/1/2020,9/1/2023,,86,Thunder Lotus Games,Thunder Lotus Games,Xbox / PC
Starfield,9/1/2023,9/1/2023,,84,Bethesda Softworks,Bethesda Game Studios,Xbox / PC
Call of the Wild: The Angler,8/1/2022,8/1/2023,,63,Expansive Worlds,Expansive Worlds,Xbox / PC
Firewatch,2/1/2016,8/1/2023,,83,"Panic, Campo Santo",Campo Santo,Xbox / PC
Limbo,7/1/2010,8/1/2023,,85,"Microsoft Studios, Playdead, 鱼俞","Double Eleven, Playdead, 鱼俞",Xbox / PC
Celeste,1/1/2018,8/1/2023,,91,Matt Makes Games,"Matt Makes Games, Extremely OK Games, Noel",Xbox / PC
Techtonica (Game Preview),7/1/2023,7/1/2023,,,Fire Hose Games,Fire Hose Games,Xbox / PC
The Cave,11/1/2013,7/1/2023,,69,"SEGA, Double Fine Productions, CGPills","SEGA, Double Fine Productions, CGPills",Xbox
Need for Speed: Unbound,11/1/2022,6/1/2023,,77,Electronic Arts,Ghost Games,Xbox / PC
Stacking,2/1/2011,6/1/2023,,82,"THQ Nordic, THQ, Double Fine Productions","THQ Nordic, Double Fine Productions",Xbox
Car Mechanic Simulator 2021,8/1/2021,6/1/2023,,70,PlayWay,Red Dot Games,Xbox / PC
Massive Chalice,6/1/2015,5/1/2023,,72,Double Fine Productions,Double Fine Productions,Xbox
Planet of Lana,5/1/2023,5/1/2023,,80,Thunderful Publishing,Wishfully,Xbox / PC
Redfall,5/1/2023,5/1/2023,,55,Bethesda Softworks,"Arkane Studios, Arkane Austin",Xbox / PC
The Last Case of Benedict Fox,4/1/2023,4/1/2023,,66,Rogue Games,Plot Twist,Xbox / PC
Minecraft: Legends,4/1/2023,4/1/2023,,69,Xbox Game Studios,"Mojang, Blackbird Interactive, Mojang Studios",Xbox / PC
Ghostwire: Tokyo,3/1/2022,4/1/2023,,76,Bethesda Softworks,Tango Gameworks,Xbox / PC
NHL 23,10/1/2022,4/1/2023,,71,Electronic Arts,Electronic Arts,Xbox
Iron Brigade,6/1/2011,4/1/2023,,82,"Microsoft Studios, Double Fine Productions",Double Fine Productions,Xbox
Ni no Kuni II: Revenant Kingdom - The Prince's Edition,3/1/2018,3/1/2023,,81,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Level 5",Xbox / PC
Mount & Blade II: Bannerlord,3/1/2020,2/1/2023,,75,TaleWorlds Entertainment,TaleWorlds Entertainment,Xbox / PC
Madden NFL 23,8/1/2022,2/1/2023,,69,Electronic Arts,Electronic Arts Tiburon,Xbox / PC
GoldenEye 007 (2023),1/1/2023,1/1/2023,,96,"Activision Blizzard, Activison","n-Space, Eurocom, Eurocom Developments",Xbox
Hi-Fi RUSH,1/1/2023,1/1/2023,,89,Bethesda Softworks,Tango Gameworks,Xbox / PC
Crysis 2: Remastered,10/1/2021,12/1/2022,,70,Crytek,"Crytek, Saber Interactive",PC
Crysis 3: Remastered,10/1/2021,12/1/2022,,80,Crytek,"Crytek, Saber Interactive",PC
Crysis Trilogy: Remastered,10/1/2021,12/1/2022,,80,Crytek,"Crytek, Saber Interactive",PC
League of Legends,10/1/2009,12/1/2022,,78,Riot Games,Riot Games,PC
Legends of Runeterra,4/1/2020,12/1/2022,,87,Riot Games,Riot Games,PC
Teamfight Tactics,6/1/2019,12/1/2022,,79,Riot Games,Riot Games,PC
Valorant,6/1/2020,12/1/2022,,80,Riot Games,Riot Games,Xbox / PC
LEGO Star Wars: The Skywalker Saga,4/1/2022,12/1/2022,,80,"Microsoft Studios, Warner Bros. Interactive, WB Games",TT Games,Xbox / PC
The Walking Dead: The Final Season,8/1/2018,12/1/2022,,78,Telltale Games,Telltale Games,Xbox / PC
"Warhammer 40,000: Darktide",11/1/2022,11/1/2022,,78,Fatshark,Fatshark,Xbox / PC
Battlefield 2042,11/1/2021,11/1/2022,,66,Electronic Arts,"Electronic Arts DICE, Criterion Games",Xbox / PC
Pentiment,11/1/2022,11/1/2022,,87,Xbox Game Studios,Obsidian Entertainment,Xbox / PC
Return to Monkey Island,9/1/2022,11/1/2022,,87,Devolver Digital,"Lucasfilm, Devolver, Terrible Toybox",Xbox / PC
A Plague Tale: Requiem,10/1/2022,10/1/2022,,85,"Focus Home Interactive, Focus Entertainment",Asobo Studio,Xbox / PC
Costume Quest,10/1/2010,10/1/2022,,74,"THQ Nordic, THQ, Double Fine Productions","THQ Nordic, Double Fine Productions",Xbox
Chivalry II,6/1/2021,10/1/2022,,82,"Deep Silver, Tripwire Interactive, Tripwire Presents",Torn Banner Studios,Xbox / PC
DEATHLOOP,9/1/2021,9/1/2022,,89,Bethesda Softworks,Arkane Studios,Xbox / PC
Assassin's Creed Odyssey,10/1/2018,9/1/2022,,87,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Montpellier, Ubisoft Shanghai, Ubisoft Quebec, Ubisoft Bucharest, Ubisoft Singapore, Ubisoft Kiev",Xbox / PC
Ni no Kuni: Wrath of the White Witch - Remastered,9/1/2019,9/1/2022,,82,"Bandai Namco Entertainment, Level-5",Level 5,Xbox / PC
Disney Dreamlight Valley: Founder's Edition,9/1/2022,9/1/2022,,75,Gameloft,Gameloft,Xbox / PC
GRID: Legends,2/1/2022,9/1/2022,,75,Electronic Arts,Codemasters,Xbox / PC
Immortals Fenyx Rising,12/1/2020,8/1/2022,,81,Ubisoft Entertainment,"Ubisoft, Ubisoft Quebec",Xbox / PC
An Elder Scrolls Legend: Battlespire,11/1/1997,8/1/2022,,56,Bethesda Softworks,Bethesda Softworks,PC
The Elder Scrolls Adventures: Redguard,10/1/1998,8/1/2022,,73,Bethesda Softworks,Bethesda Softworks,PC
Return to Castle Wolfenstein,11/1/2001,8/1/2022,,88,"Bethesda Softworks, Aspyr, Activison","Nerve Software, Gray Matter Studios",PC
Quake 4,10/1/2005,8/1/2022,,81,"Bethesda Softworks, Aspyr, Activision Blizzard","Aspyr Media, id Software, Raven Software",PC
Wolfenstein 3D,5/1/1992,8/1/2022,,85,"Electronic Arts, Bethesda Softworks, Activison, Atari, Interplay Productions, 3D Realms, id Software, Empire Interactive, Apogee Software, MacPlay, Imagineer, Apogee, FormGen, Bam Entertainment, Imagineer Co.,Ltd., BAM! Entertainment, Logicware","Bethesda Softworks, id Software, Nerve Software, Interplay Entertainment, Infinity, Logicware, INFINITY Co, STALKER",PC
Cooking Simulator,6/1/2019,8/1/2022,,64,"Forever Entertainment, PlayWay","Wastelands Interactive, Big Cheese Studio",Xbox / PC
Tom Clancy's Ghost Recon: Wildlands,3/1/2017,8/1/2022,,76,Ubisoft Entertainment,"Ubisoft, Ubisoft Montpellier, Ubisoft Bucharest, Ubisoft Annecy, Ubisoft Paris, Ubisoft Milan, Reflections",Xbox / PC
Inside,6/1/2016,7/1/2022,,93,Playdead,Playdead,Xbox / PC
As Dusk Falls,7/1/2022,7/1/2022,,78,"Xbox Game Studios, Xbox Publishing Studio","INT./NIGHT, Night, INTERIOR NIGHT, INTERIOR",Xbox / PC
Watch_Dogs 2,11/1/2016,7/1/2022,,78,Ubisoft Entertainment,Ubisoft Montreal,Xbox / PC
PowerWash Simulator,5/1/2021,7/1/2022,,76,FuturLab,FuturLab,Xbox / PC
Far Cry 5,3/1/2018,7/1/2022,,80,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Toronto, Ubisoft Shanghai, Ubisoft Kiev, Red Storm",Xbox / PC
House Flipper,5/1/2018,6/1/2022,,68,"PlayWay, Ultimate Games, Frozen District, Ruslan Visaitov","Ultimate Games, Empyrean, Ruslan Visaitov",Xbox / PC
Shadowrun Trilogy,8/1/2015,6/1/2022,,79,Paradox Interactive,Harebrained Schemes,Xbox / PC
Assassin's Creed Origins,10/1/2017,6/1/2022,,85,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",Xbox / PC
Sniper Elite 5,5/1/2022,5/1/2022,,77,Rebellion,Rebellion,Xbox / PC
Vampire Survivors,12/1/2021,5/1/2022,,87,poncle,poncle,Xbox / PC
Jurassic World Evolution 2,11/1/2021,5/1/2022,,79,Frontier Developments,Frontier Developments,Xbox / PC
Citizen Sleeper,5/1/2022,5/1/2022,,82,Fellow Traveller,Jump Over The Age,Xbox / PC
Fortnite,7/1/2017,5/1/2022,,83,Epic Games Publishing,Epic Games,
Teenage Mutant Ninja Turtles: Shredder's Revenge,6/1/2022,6/1/2022,,86,"DotEmu, Gamera Games",Tribute Games,Xbox / PC
Lost In Random,9/1/2021,4/1/2022,,76,Electronic Arts,"Zoink!, Thunderful",Xbox / PC
Tunic,3/1/2022,3/1/2022,,84,Finji,"ISOMETRICORP Games, Andrew Shouldice",Xbox / PC
Super Mega Baseball 3,5/1/2020,2/1/2022,,82,Metalhead Software,Metalhead Software,Xbox / PC
Roboquest (2020),8/1/2020,2/1/2022,,,RyseUp Studios,RyseUp Studios,Xbox / PC
Contrast,11/1/2013,2/1/2022,,64,"Focus Home Interactive, Compulsion Games, Orlaith Nic Cába","NVIDIA Lightspeed Studios, Compulsion Games, Orlaith Nic Cába",Xbox
Peggle Nights,9/1/2008,2/1/2022,,76,PopCap Games,PopCap Games,PC
Mass Effect: Legendary Edition,5/1/2021,1/1/2022,,88,Electronic Arts,"BioWare, EA Swiss",Xbox / PC
Broken Age,1/1/2014,12/1/2021,,77,"THQ Nordic, Double Fine Productions",Double Fine Productions,Xbox / PC
Mortal Kombat 11,4/1/2019,12/1/2021,,84,Warner Bros. Interactive,"NetherRealm Studios, QLOC, Shiver Games",Xbox / PC
The Gunk,12/1/2021,12/1/2021,,68,Thunderful Publishing,Image & Form,Xbox / PC
Halo: Infinite,12/1/2021,12/1/2021,,84,"Microsoft Studios, Xbox Game Studios",343 Industries,Xbox / PC
Stardew Valley,2/1/2016,12/1/2021,,89,"Chucklefish, ConcernedApe","Chucklefish, ConcernedApe",Xbox / PC
Forza Horizon 5,11/1/2021,11/1/2021,,92,Xbox Game Studios,Playground Games,Xbox / PC
It Takes Two,3/1/2021,11/1/2021,,89,Electronic Arts,Hazelight,Xbox / PC
Unpacking,11/1/2021,11/1/2021,,82,"Humble Games, Witch Beam",Witch Beam,Xbox / PC
Age of Empires IV: Anniversary Edition,10/1/2021,10/1/2021,,81,Xbox Game Studios,"Forgotten Empires, Tantalus Media",Xbox / PC
Crysis: Remastered,9/1/2020,9/1/2021,,69,Crytek,"Crytek, Saber Interactive",PC
Superliminal,11/1/2019,9/1/2021,,77,"Pillow Castle Games, Pillow Castle","Pillow Castle Games, Pillow Castle",Xbox / PC
Psychonauts 2,8/1/2021,8/1/2021,,89,"Xbox Game Studios, Double Fine Productions","Double Fine Productions, Starbreeze Studios",Xbox / PC
Quake,7/1/1996,8/1/2021,,94,"SEGA, id Software, GT Interactive Software, GT Interactive, MacSoft, Tec Toy, Midway Home Entertainment, Midway, GT Interactive Software Europe, PXL Computers, MacSoft Games","id Software, Midway Games, Lion Entertainment, Tectoy, Lobotomy Software, clickBOOM Entertainment",Xbox / PC
Quake II,12/1/1997,8/1/2021,,89,"Bethesda Softworks, Activision Blizzard, Activison, Activision Value Publishing, id Software, Empire Interactive, Tec Toy","id Software, Hyperion Entertainment, Logicware, Soundelux, HammerHead",Xbox / PC
Quake III: Arena,12/1/1999,8/1/2021,,90,"Electronic Arts, SEGA, Bethesda Softworks, Activision Blizzard, Activison, id Software, Acer","id Software, Digital Anvil, Raster Games",PC
Syndicate (1993),6/1/1993,8/1/2021,,84,Electronic Arts,Bullfrog Productions,PC
Ultima Underworld 1,3/1/1992,8/1/2021,,94,"Electronic Arts, Origin Systems","Infinity, FloodGate Entertainment, INFINITY Co, Zio, Blue Sky Productions",PC
Ultima Underworld 2,1/1/1993,8/1/2021,,90,"Electronic Arts, Origin Systems","Looking Glass Studios, Infinity, INFINITY Co",PC
Microsoft Solitaire Collection: Premium Edition,10/1/2012,8/1/2021,,70,Microsoft Studios,Microsoft,PC
DiRT Rally 2.0,2/1/2019,8/1/2021,,82,Codemasters,Codemasters,Xbox
Skate,9/1/2007,8/1/2021,,86,Electronic Arts,"Electronic Arts Vancouver, Full Circle",Xbox
Crimson Skies: High Road to Revenge,10/1/2003,7/1/2021,,88,Microsoft Studios,Microsoft Game Studios,Xbox
Blinx: The Time Sweeper,10/1/2002,7/1/2021,,71,Xbox Game Studios,Artoon,Xbox
EA Sports UFC 4,8/1/2020,7/1/2021,,82,Electronic Arts,Electronic Arts,Xbox
Gang Beasts,8/1/2014,7/1/2021,,67,Double Fine Productions,"Double Fine Productions, Boneloaf",Xbox / PC
Need for Speed: Hot Pursuit - Remastered,11/1/2020,6/1/2021,,76,Electronic Arts,"Criterion Games, Stellar Entertainment",Xbox / PC
